user_id,churned,days_since_last_trip,days_since_last_session,trips_last_7d,trips_last_30d,trips_last_60d,trips_last_90d,monetary_total,monetary_avg,trips_lifetime,monetary_last_30d,avg_fare,avg_surge,tip_rate,peak_hour_rate,weekend_ratio,session_last_30d,avg_time_on_app,session_conversion_rate,activity_trend_30d,rfm_recency_score,rfm_frequency_score,rfm_monetary_score,rfm_combined_score,account_age_days,was_referred,loyalty_status,age,city,engagement_score,cluster,segment
R02578,0,10,0.0,0,1,2,3,235.09,18.08,13,53.299,15.0,1.138,0.462,0.308,0.154,3.0,60.667,0.0,0.333,3,2,1,2.0,505,1,Silver,43,Nairobi,2.15,0.0,At-Risk
R02580,0,19,0.0,0,2,5,7,468.48,21.29,22,39.066,16.854,1.177,0.182,0.5,0.273,4.0,405.75,0.5,0.333,2,3,5,3.33,180,0,Bronze,20,Lagos,3.1,2.0,Champions
R02581,1,16,0.0,0,1,4,4,356.61,25.47,14,10.97,18.627,1.286,0.143,0.286,0.286,2.0,83.5,0.5,0.2,3,2,3,2.67,676,0,Bronze,24,Cairo,2.65,2.0,Champions
R02583,0,14,0.0,0,1,1,5,293.59,15.45,19,17.2,13.126,1.111,0.421,0.421,0.316,5.0,81.0,0.0,0.5,3,2,2,2.33,108,0,Bronze,35,Lagos,2.4,0.0,At-Risk
R02584,1,3,0.0,1,5,6,8,421.74,20.08,21,87.408,16.379,1.129,0.429,0.381,0.19,1.0,719.0,0.0,0.714,5,5,4,4.67,83,0,Bronze,54,Cairo,4.75,2.0,Champions
R02585,1,14,0.0,0,3,8,8,386.83,21.49,18,43.376,16.691,1.183,0.333,0.556,0.556,7.0,48.143,0.286,0.333,3,5,3,3.67,476,1,Bronze,44,Lagos,3.7,2.0,Champions
R02586,0,7,0.0,0,2,3,6,441.95,23.26,19,53.67999999999999,17.773,1.242,0.684,0.474,0.316,7.0,66.571,0.429,0.5,4,3,4,3.67,542,0,Gold,21,Lagos,3.65,3.0,Loyal Riders
R02587,0,35,0.0,0,0,1,4,414.94,18.86,22,0.0,15.855,1.141,0.182,0.409,0.409,7.0,35.429,0.0,0.0,1,1,4,2.0,142,0,Bronze,46,Cairo,1.75,1.0,Dormant
R02588,0,3,0.0,2,4,7,9,357.63,15.55,23,85.38199999999999,12.926,1.117,0.391,0.304,0.217,3.0,15.333,0.0,0.5,5,5,3,4.33,70,1,Bronze,26,Cairo,4.5,0.0,At-Risk
R02589,0,3,0.0,1,3,7,10,444.92,17.8,25,46.172,15.236,1.116,0.44,0.28,0.16,5.0,46.8,0.0,0.375,5,5,4,4.67,323,1,Silver,29,Nairobi,4.75,2.0,Champions
R02590,0,3,0.0,1,4,7,9,519.86,19.99,26,58.832,15.184,1.2,0.346,0.308,0.385,4.0,73.5,0.0,0.5,5,5,5,5.0,426,0,Bronze,26,Nairobi,5.0,2.0,Champions
R02591,0,8,999.0,0,1,3,3,287.2,15.96,18,22.494999999999997,13.854,1.078,0.833,0.167,0.222,,,,0.25,4,2,1,2.33,622,1,Gold,22,Cairo,2.55,,
R02592,0,34,0.0,0,0,1,3,393.76,18.75,21,0.0,14.906,1.138,0.524,0.381,0.286,5.0,180.4,0.6,0.0,1,1,3,1.67,290,0,Gold,39,Lagos,1.5,1.0,Dormant
R02593,0,11,0.0,0,3,3,5,492.3,18.23,27,68.836,14.773,1.141,0.185,0.556,0.333,2.0,38.0,0.5,0.75,3,5,5,4.33,467,0,Bronze,30,Lagos,4.2,2.0,Champions
R02594,0,8,0.0,0,3,5,8,430.16,17.92,24,35.86,15.071,1.108,0.208,0.292,0.292,3.0,128.667,0.333,0.5,4,5,4,4.33,274,1,Bronze,42,Nairobi,4.35,2.0,Champions
R02595,0,5,0.0,1,3,6,8,532.07,23.13,23,61.068000000000005,17.81,1.152,0.261,0.348,0.348,6.0,86.667,0.167,0.429,4,5,5,4.67,626,0,Bronze,33,Nairobi,4.6,2.0,Champions
R02596,0,8,0.0,0,2,6,7,425.98,17.75,24,21.630000000000003,14.905,1.083,0.458,0.375,0.5,3.0,82.0,0.0,0.286,4,3,4,3.67,688,1,Silver,32,Nairobi,3.65,0.0,At-Risk
R02597,0,5,0.0,1,2,6,11,501.66,19.29,26,30.13,16.368,1.115,0.462,0.269,0.385,7.0,54.0,0.0,0.286,4,3,5,4.0,148,0,Bronze,39,Nairobi,3.9,2.0,Champions
R02598,0,3,0.0,1,2,4,6,361.12,17.2,21,35.234,15.249,1.105,0.19,0.238,0.476,3.0,164.0,0.0,0.4,5,3,3,3.67,693,1,Bronze,37,Cairo,3.8,0.0,At-Risk
R02599,0,4,0.0,1,4,5,5,242.3,17.31,14,89.929,14.54,1.143,0.286,0.5,0.143,7.0,81.286,0.0,0.667,5,5,1,3.67,684,0,Bronze,33,Cairo,4.0,0.0,At-Risk
R02600,1,2,0.0,1,2,3,3,271.66,18.11,15,32.29,15.185,1.113,0.533,0.6,0.333,4.0,11.75,0.75,0.5,5,3,1,3.0,89,0,Gold,27,Nairobi,3.3,3.0,Loyal Riders
R02601,0,65,0.0,0,0,0,2,327.84,17.25,19,0.0,14.51,1.116,0.474,0.316,0.316,6.0,30.5,0.0,0.0,1,1,2,1.33,573,0,Platinum,30,Cairo,1.25,1.0,Dormant
R02602,0,4,0.0,1,2,3,5,336.64,18.7,18,20.04,14.872,1.178,0.444,0.278,0.056,4.0,68.5,0.0,0.5,5,3,2,3.33,447,1,Bronze,26,Lagos,3.55,0.0,At-Risk
R02603,0,28,0.0,0,1,1,2,435.46,21.77,20,36.974999999999994,16.691,1.24,0.25,0.25,0.15,6.0,56.667,0.167,0.5,2,2,4,2.67,80,0,Bronze,18,Nairobi,2.5,2.0,Champions
R02604,0,7,0.0,0,4,5,7,324.54,16.23,20,56.261,13.6,1.145,0.35,0.15,0.45,4.0,376.25,0.0,0.667,4,5,2,3.67,699,0,Bronze,47,Nairobi,3.85,0.0,At-Risk
R02605,0,13,0.0,0,2,6,8,395.62,18.84,21,35.432,15.256,1.157,0.286,0.095,0.333,7.0,41.857,0.143,0.286,3,3,3,3.0,642,0,Bronze,20,Nairobi,3.0,0.0,At-Risk
R02606,0,6,0.0,1,1,5,6,519.53,21.65,24,15.72,16.865,1.204,0.167,0.292,0.25,6.0,7.833,0.333,0.167,4,2,5,3.67,528,0,Bronze,42,Cairo,3.55,2.0,Champions
R02607,0,38,0.0,0,0,3,4,481.42,20.93,23,0.0,15.188,1.183,0.522,0.261,0.217,4.0,276.5,0.25,0.0,1,1,5,2.33,480,0,Gold,37,Cairo,2.0,1.0,Dormant
R02608,0,12,0.0,0,2,4,5,295.17,17.36,17,26.519,13.704,1.082,0.294,0.176,0.235,2.0,84.5,0.0,0.4,3,3,2,2.67,250,0,Bronze,33,Nairobi,2.75,0.0,At-Risk
R02609,0,66,0.0,0,0,0,1,346.47,23.1,15,0.0,17.269,1.207,0.267,0.733,0.333,5.0,141.8,0.4,0.0,1,1,3,1.67,492,1,Bronze,21,Lagos,1.5,1.0,Dormant
R02610,0,1,0.0,1,2,2,4,306.75,13.94,22,27.81,12.34,1.059,0.318,0.227,0.364,2.0,32.0,0.0,0.667,5,3,2,3.33,606,0,Bronze,43,Cairo,3.55,0.0,At-Risk
R02611,0,5,0.0,1,3,6,7,242.85,17.35,14,66.674,15.182,1.086,0.786,0.429,0.071,6.0,118.333,0.167,0.429,4,5,1,3.33,243,0,Platinum,38,Lagos,3.6,3.0,Loyal Riders
R02612,0,36,0.0,0,0,2,2,462.71,22.03,21,0.0,17.928,1.2,0.286,0.19,0.333,4.0,178.75,0.0,0.0,1,1,5,2.33,727,1,Bronze,18,Nairobi,2.0,1.0,Dormant
R02613,0,3,0.0,1,2,3,5,251.22,15.7,16,38.98,15.163,1.0,0.375,0.188,0.375,2.0,22.0,0.0,0.5,5,3,1,3.0,298,0,Bronze,39,Cairo,3.3,0.0,At-Risk
R02614,0,18,0.0,0,2,5,5,377.53,18.88,20,56.674,16.303,1.1,0.25,0.35,0.3,6.0,90.0,0.333,0.333,2,3,3,2.67,676,0,Silver,48,Nairobi,2.6,0.0,At-Risk
R02615,0,15,0.0,0,2,4,7,433.83,20.66,21,39.492,15.894,1.143,0.762,0.476,0.333,3.0,56.333,1.0,0.4,3,3,4,3.33,378,1,Gold,28,Lagos,3.25,3.0,Loyal Riders
R02616,1,3,0.0,2,2,3,5,477.59,19.1,25,45.59,16.224,1.088,0.36,0.4,0.2,3.0,131.667,0.0,0.5,5,3,5,4.33,457,0,Bronze,41,Lagos,4.3,2.0,Champions
R02617,0,24,0.0,0,4,5,7,469.05,18.76,25,59.793000000000006,15.499,1.116,0.4,0.2,0.28,9.0,116.0,0.222,0.667,2,5,5,4.0,180,0,Bronze,30,Cairo,3.8,2.0,Champions
R02618,0,13,0.0,0,1,1,1,267.26,20.56,13,8.22,15.714,1.215,0.231,0.231,0.308,8.0,84.5,0.25,0.5,3,2,1,2.0,168,0,Bronze,37,Nairobi,2.15,0.0,At-Risk
R02619,0,17,0.0,0,1,2,3,394.04,19.7,20,14.98,15.595,1.16,0.7,0.4,0.15,5.0,17.8,0.6,0.333,2,2,3,2.33,114,0,Gold,43,Cairo,2.25,3.0,Loyal Riders
R02620,0,15,0.0,0,2,2,5,363.58,15.15,24,21.68,13.387,1.096,0.417,0.292,0.292,8.0,140.875,0.25,0.667,3,3,3,3.0,587,0,Bronze,39,Cairo,3.0,0.0,At-Risk
R02621,0,15,0.0,0,1,4,5,328.76,20.55,16,46.288,17.93,1.062,0.688,0.188,0.312,10.0,91.3,0.5,0.2,3,2,2,2.33,434,1,Gold,42,Cairo,2.4,3.0,Loyal Riders
R02622,0,12,0.0,0,1,2,2,440.9,17.64,25,9.37,14.564,1.112,0.6,0.56,0.36,10.0,80.5,0.4,0.333,3,2,4,3.0,547,0,Gold,23,Lagos,2.9,3.0,Loyal Riders
R02623,0,2,0.0,1,1,2,3,411.61,21.66,19,19.27,17.701,1.116,0.579,0.474,0.316,7.0,313.857,0.571,0.333,5,2,4,3.67,516,0,Platinum,34,Lagos,3.7,3.0,Loyal Riders
R02624,0,31,0.0,0,0,3,3,308.12,14.67,21,0.0,13.242,1.062,0.476,0.143,0.333,5.0,96.0,0.0,0.0,1,1,2,1.33,395,0,Silver,45,Cairo,1.25,1.0,Dormant
R02625,0,7,0.0,0,6,6,9,443.46,20.16,22,134.00099999999998,16.666,1.118,0.227,0.591,0.318,4.0,40.0,0.0,0.857,4,5,4,4.33,372,0,Bronze,31,Lagos,4.35,2.0,Champions
R02626,0,0,0.0,1,2,2,5,260.14,16.26,16,27.938,12.85,1.156,0.312,0.375,0.312,4.0,133.25,0.0,0.667,5,3,1,3.0,398,0,Bronze,43,Lagos,3.3,0.0,At-Risk
R02627,0,60,0.0,0,0,0,4,272.77,14.36,19,0.0,13.034,1.037,0.316,0.368,0.263,5.0,70.6,0.2,0.0,1,1,1,1.0,707,0,Bronze,35,Nairobi,1.0,1.0,Dormant
R02629,0,2,0.0,1,4,6,6,289.62,17.04,17,62.1,15.074,1.088,0.176,0.294,0.294,2.0,51.5,0.0,0.571,5,5,1,3.67,256,1,Bronze,32,Cairo,4.0,0.0,At-Risk
R02630,1,34,0.0,0,0,2,5,167.06,15.19,11,0.0,14.685,1.009,0.091,0.091,0.273,6.0,15.0,0.0,0.0,1,1,1,1.0,676,1,Bronze,24,Cairo,1.0,1.0,Dormant
R02631,0,1,0.0,1,1,3,6,435.69,19.8,22,18.66,16.577,1.141,0.227,0.364,0.409,8.0,28.75,0.125,0.25,5,2,4,3.67,596,0,Silver,35,Lagos,3.7,2.0,Champions
R02632,0,5,0.0,1,3,4,5,367.21,18.36,20,44.169999999999995,14.834,1.16,0.45,0.05,0.25,5.0,159.6,0.4,0.6,4,5,3,4.0,692,1,Bronze,39,Cairo,4.1,3.0,Loyal Riders
R02633,0,18,0.0,0,2,4,7,507.83,21.16,24,39.1,17.43,1.112,0.292,0.333,0.208,5.0,131.0,0.6,0.4,2,3,5,3.33,407,1,Silver,24,Cairo,3.1,3.0,Loyal Riders
R02634,0,20,0.0,0,2,3,7,377.35,15.09,25,17.128,13.242,1.1,0.32,0.28,0.24,3.0,25.333,0.0,0.5,2,3,3,2.67,380,0,Silver,52,Lagos,2.6,0.0,At-Risk
R02635,0,14,0.0,0,1,2,6,293.84,16.32,18,29.077999999999996,14.018,1.106,0.389,0.444,0.5,7.0,74.857,0.0,0.333,3,2,2,2.33,481,0,Silver,30,Nairobi,2.4,0.0,At-Risk
R02636,0,4,0.0,1,3,5,5,280.4,17.53,16,62.002,15.208,1.112,0.5,0.25,0.312,3.0,59.667,0.0,0.5,5,5,1,3.67,410,1,Bronze,42,Nairobi,4.0,0.0,At-Risk
R02637,0,16,0.0,0,2,2,3,298.34,22.95,13,46.624,18.198,1.231,0.154,0.308,0.231,2.0,27.0,0.0,0.667,3,3,2,2.67,183,1,Silver,28,Nairobi,2.75,2.0,Champions
R02638,0,1,0.0,1,1,2,3,316.41,17.58,18,9.8,15.002,1.111,0.222,0.389,0.389,5.0,78.4,0.0,0.333,5,2,2,3.0,493,0,Bronze,45,Cairo,3.2,0.0,At-Risk
R02639,0,16,0.0,0,2,4,7,457.51,19.06,24,31.013,14.904,1.146,0.417,0.417,0.292,1.0,25.0,1.0,0.4,3,3,4,3.33,109,1,Bronze,31,Lagos,3.25,3.0,Loyal Riders
R02640,0,88,0.0,0,0,0,1,370.95,19.52,19,0.0,16.663,1.089,0.158,0.474,0.105,3.0,1.667,0.0,0.0,1,1,3,1.67,91,0,Bronze,51,Lagos,1.5,1.0,Dormant
R02642,0,1,0.0,2,3,7,10,622.44,21.46,29,114.895,16.394,1.166,0.345,0.448,0.379,5.0,33.2,0.0,0.375,5,5,5,5.0,449,0,Silver,32,Lagos,5.0,2.0,Champions
R02643,0,5,0.0,1,2,4,7,596.55,20.57,29,31.32,16.411,1.131,0.448,0.276,0.138,3.0,43.333,0.0,0.4,4,3,5,4.0,538,0,Bronze,37,Cairo,3.9,2.0,Champions
R02644,0,3,0.0,1,2,5,7,514.72,20.59,25,40.15,16.982,1.168,0.2,0.12,0.08,7.0,65.571,0.0,0.333,5,3,5,4.33,486,0,Silver,31,Nairobi,4.3,2.0,Champions
R02645,1,29,0.0,0,1,3,5,243.05,15.19,16,18.756,13.755,1.1,0.188,0.5,0.625,6.0,302.167,0.0,0.25,2,2,1,1.67,112,1,Bronze,41,Lagos,1.75,0.0,At-Risk
R02646,0,5,0.0,1,2,4,5,373.94,20.77,18,46.44,15.201,1.189,0.111,0.611,0.222,4.0,76.25,0.25,0.4,4,3,3,3.33,651,0,Silver,42,Lagos,3.4,2.0,Champions
R02647,0,18,0.0,0,2,3,5,348.23,18.33,19,24.73,15.411,1.121,0.211,0.105,0.158,4.0,47.0,0.0,0.5,2,3,3,2.67,590,1,Bronze,26,Nairobi,2.6,0.0,At-Risk
R02648,1,5,0.0,1,3,4,6,568.53,21.87,26,50.84,17.279,1.181,0.231,0.423,0.269,6.0,85.0,0.333,0.6,4,5,5,4.67,384,0,Bronze,25,Lagos,4.6,2.0,Champions
R02649,0,8,0.0,0,3,5,5,279.37,17.46,16,56.135000000000005,15.114,1.106,0.25,0.562,0.438,7.0,154.143,0.0,0.5,4,5,1,3.33,74,1,Bronze,41,Lagos,3.6,0.0,At-Risk
R02650,0,11,0.0,0,3,5,6,415.34,15.38,27,57.598,14.171,1.052,0.222,0.333,0.259,5.0,27.8,0.2,0.5,3,5,4,4.0,614,0,Bronze,19,Nairobi,3.95,0.0,At-Risk
R02652,0,1,0.0,1,2,2,4,362.8,17.28,21,66.06200000000001,13.934,1.152,0.429,0.571,0.333,5.0,57.0,0.0,0.667,5,3,3,3.67,205,0,Bronze,24,Lagos,3.8,0.0,At-Risk
R02653,0,10,0.0,0,1,4,6,320.54,16.03,20,12.35,13.827,1.09,0.2,0.2,0.4,6.0,171.167,0.167,0.2,3,2,2,2.33,479,0,Bronze,28,Nairobi,2.4,0.0,At-Risk
R02654,0,22,0.0,0,1,1,4,470.81,21.4,22,16.354,15.985,1.177,0.409,0.182,0.182,3.0,44.333,0.0,0.5,2,2,5,3.0,390,1,Bronze,18,Nairobi,2.75,2.0,Champions
R02655,0,1,0.0,1,4,8,8,518.33,22.54,23,64.96000000000001,17.39,1.204,0.13,0.609,0.435,4.0,7.75,0.25,0.444,5,5,5,5.0,569,0,Silver,43,Lagos,5.0,2.0,Champions
R02657,0,16,0.0,0,3,6,7,424.74,18.47,23,38.866,14.445,1.104,0.304,0.261,0.174,2.0,271.5,0.0,0.429,3,5,4,4.0,730,1,Bronze,44,Cairo,3.95,0.0,At-Risk
R02658,0,4,0.0,1,3,5,5,387.96,17.63,22,36.82,14.285,1.095,0.682,0.273,0.182,10.0,55.5,0.3,0.5,5,5,3,4.33,354,0,Gold,63,Nairobi,4.5,3.0,Loyal Riders
R02659,0,5,0.0,1,1,3,8,431.76,17.27,25,11.62,14.52,1.136,0.24,0.28,0.32,3.0,73.667,0.333,0.25,4,2,4,3.33,307,0,Bronze,21,Cairo,3.3,0.0,At-Risk
R02660,0,16,0.0,0,1,2,3,256.45,16.03,16,15.18,13.884,1.1,0.438,0.438,0.25,2.0,166.0,0.0,0.333,3,2,1,2.0,670,1,Silver,55,Lagos,2.15,0.0,At-Risk
R02661,0,40,0.0,0,0,1,3,388.4,18.5,21,0.0,14.743,1.133,0.667,0.048,0.19,6.0,42.5,0.167,0.0,1,1,3,1.67,210,1,Gold,30,Nairobi,1.5,1.0,Dormant
R02662,0,9,0.0,0,1,2,2,373.82,20.77,18,5.83,15.567,1.217,0.611,0.556,0.333,4.0,41.0,1.0,0.333,4,2,3,3.0,728,1,Gold,37,Lagos,3.05,3.0,Loyal Riders
R02663,0,13,0.0,0,2,5,9,620.36,22.16,28,53.488,16.402,1.225,0.321,0.393,0.179,2.0,11.5,0.5,0.333,3,3,5,3.67,315,0,Silver,57,Lagos,3.5,2.0,Champions
R02664,0,32,0.0,0,0,3,5,438.49,19.06,23,0.0,15.476,1.178,0.174,0.217,0.304,8.0,415.25,0.125,0.0,1,1,4,2.0,654,0,Bronze,25,Cairo,1.75,1.0,Dormant
R02666,1,16,0.0,0,1,5,8,449.72,16.66,27,17.44,15.261,1.063,0.296,0.111,0.296,8.0,40.625,0.125,0.167,3,2,4,3.0,414,1,Silver,43,Cairo,2.9,0.0,At-Risk
R02667,0,4,0.0,1,2,2,6,359.98,17.14,21,33.09,15.583,1.086,0.429,0.429,0.286,4.0,65.0,0.0,0.667,5,3,3,3.67,367,1,Silver,35,Lagos,3.8,0.0,At-Risk
R02668,1,2,0.0,1,1,2,5,233.25,14.58,16,17.194000000000003,13.823,1.019,0.438,0.062,0.188,1.0,94.0,0.0,0.333,5,2,1,2.67,334,0,Silver,36,Cairo,2.95,0.0,At-Risk
R02669,0,16,999.0,0,1,2,2,238.26,17.02,14,7.65,14.016,1.121,0.429,0.357,0.357,,,,0.333,3,2,1,2.0,228,1,Bronze,29,Cairo,2.15,,
R02670,0,12,0.0,0,1,1,3,337.83,16.09,21,11.74,13.107,1.11,0.429,0.381,0.381,6.0,67.5,0.333,0.5,3,2,2,2.33,707,0,Bronze,43,Nairobi,2.4,0.0,At-Risk
R02671,0,7,0.0,0,1,3,4,447.96,21.33,21,12.69,16.36,1.214,0.619,0.095,0.333,5.0,51.0,0.8,0.25,4,2,4,3.33,156,0,Gold,36,Nairobi,3.3,3.0,Loyal Riders
R02672,0,42,0.0,0,0,3,5,268.02,14.11,19,0.0,13.391,1.042,0.158,0.105,0.263,5.0,53.4,0.0,0.0,1,1,1,1.0,390,0,Bronze,37,Nairobi,1.0,1.0,Dormant
R02673,0,20,0.0,0,1,3,6,318.65,16.77,19,11.97,15.161,1.074,0.211,0.263,0.316,3.0,68.667,0.333,0.25,2,2,2,2.0,392,0,Bronze,49,Nairobi,2.0,1.0,Dormant
R02674,0,15,0.0,0,2,2,3,347.67,17.38,20,29.46,14.813,1.115,0.3,0.2,0.25,5.0,514.2,0.2,0.667,3,3,3,3.0,95,0,Bronze,32,Nairobi,3.0,0.0,At-Risk
R02676,0,13,0.0,0,2,4,4,294.99,19.67,15,26.52,15.793,1.147,0.267,0.467,0.133,7.0,65.714,0.143,0.4,3,3,2,2.67,431,0,Bronze,26,Cairo,2.75,0.0,At-Risk
R02677,1,13,0.0,0,2,3,5,413.77,17.24,24,17.71,14.729,1.062,0.625,0.208,0.208,3.0,122.333,1.0,0.5,3,3,4,3.33,382,1,Gold,18,Cairo,3.25,3.0,Loyal Riders
R02678,0,10,0.0,0,4,7,10,431.72,18.77,23,65.168,15.561,1.148,0.261,0.13,0.435,10.0,73.7,0.3,0.5,3,5,4,4.0,563,0,Silver,30,Nairobi,3.95,2.0,Champions
R02679,0,1,0.0,1,3,6,9,476.47,22.69,21,28.13,17.634,1.176,0.143,0.238,0.333,4.0,28.5,0.0,0.429,5,5,5,5.0,62,0,Bronze,41,Cairo,5.0,2.0,Champions
R02680,0,9,0.0,0,2,5,5,356.53,16.21,22,29.265,14.01,1.091,0.409,0.227,0.409,4.0,20.75,0.0,0.333,4,3,3,3.33,106,1,Bronze,37,Nairobi,3.4,0.0,At-Risk
R02681,1,51,0.0,0,0,1,1,162.82,16.28,10,0.0,15.035,1.04,0.1,0.2,0.2,8.0,243.0,0.125,0.0,1,1,1,1.0,373,0,Bronze,30,Nairobi,1.0,1.0,Dormant
R02682,0,55,0.0,0,0,1,6,461.85,18.47,25,0.0,14.184,1.136,0.64,0.44,0.28,9.0,48.556,0.444,0.0,1,1,5,2.33,270,1,Gold,35,Lagos,2.0,1.0,Dormant
R02683,0,23,0.0,0,1,1,5,276.18,17.26,16,8.59,14.868,1.106,0.312,0.25,0.438,3.0,27.333,0.333,0.5,2,2,1,1.67,356,0,Platinum,27,Cairo,1.75,0.0,At-Risk
R02684,0,22,0.0,0,1,2,5,360.44,17.16,21,9.49,14.742,1.11,0.238,0.333,0.381,3.0,112.667,0.667,0.333,2,2,3,2.33,310,0,Silver,53,Nairobi,2.25,3.0,Loyal Riders
R02685,0,9,0.0,0,1,1,2,289.54,17.03,17,11.544,14.742,1.118,0.353,0.412,0.471,6.0,61.333,0.167,0.5,4,2,1,2.33,249,0,Silver,18,Cairo,2.55,0.0,At-Risk
R02686,0,16,0.0,0,1,2,5,355.75,18.72,19,16.18,15.314,1.121,0.158,0.211,0.158,2.0,425.0,0.0,0.333,3,2,3,2.67,338,1,Bronze,18,Nairobi,2.65,0.0,At-Risk
R02687,0,8,0.0,0,2,3,3,267.31,17.82,15,45.09,14.641,1.153,0.467,0.467,0.6,7.0,13.714,0.143,0.5,4,3,1,2.67,517,0,Bronze,28,Lagos,2.9,0.0,At-Risk
R02688,0,4,0.0,1,3,6,6,486.19,18.7,26,48.08200000000001,15.672,1.096,0.308,0.115,0.231,5.0,40.4,0.0,0.429,5,5,5,5.0,607,1,Bronze,32,Cairo,5.0,2.0,Champions
R02689,1,19,0.0,0,1,4,6,396.61,18.03,22,36.495,15.73,1.091,0.273,0.045,0.227,7.0,59.857,0.0,0.2,2,2,3,2.33,407,0,Silver,48,Nairobi,2.25,1.0,Dormant
R02690,0,2,0.0,1,3,4,4,469.34,18.77,25,44.077,15.927,1.124,0.24,0.12,0.16,2.0,38.5,0.5,0.6,5,5,5,5.0,343,0,Bronze,24,Cairo,5.0,2.0,Champions
R02691,0,2,0.0,1,1,1,3,377.81,26.99,14,19.47,19.172,1.229,0.143,0.429,0.214,4.0,23.0,0.25,0.5,5,2,3,3.33,456,1,Silver,40,Lagos,3.45,2.0,Champions
R02692,0,3,0.0,2,5,8,9,488.92,20.37,24,75.24,16.399,1.175,0.25,0.125,0.25,4.0,397.25,0.0,0.556,5,5,5,5.0,473,0,Bronze,31,Cairo,5.0,2.0,Champions
R02693,0,31,0.0,0,0,2,4,383.79,17.44,22,0.0,13.622,1.164,0.273,0.409,0.273,7.0,85.143,0.0,0.0,1,1,3,1.67,268,0,Bronze,34,Lagos,1.5,1.0,Dormant
R02694,0,31,0.0,0,0,3,4,482.27,17.86,27,0.0,14.991,1.13,0.407,0.407,0.37,8.0,95.375,0.375,0.0,1,1,5,2.33,321,0,Silver,35,Cairo,2.0,1.0,Dormant
R02695,1,1,0.0,2,3,4,6,344.31,19.13,18,69.814,15.597,1.172,0.167,0.333,0.389,3.0,32.0,0.0,0.6,5,5,2,4.0,339,1,Bronze,19,Nairobi,4.25,2.0,Champions
R02696,0,10,0.0,0,2,3,5,291.74,19.45,15,36.577000000000005,15.724,1.207,0.267,0.133,0.267,7.0,64.0,0.0,0.5,3,3,1,2.33,284,0,Silver,19,Nairobi,2.5,0.0,At-Risk
R02697,0,8,0.0,0,1,4,7,419.29,16.77,25,17.8,14.252,1.12,0.32,0.28,0.48,3.0,31.333,0.333,0.2,4,2,4,3.33,149,1,Bronze,18,Cairo,3.3,0.0,At-Risk
R02698,0,2,0.0,2,5,6,9,333.67,17.56,19,66.38000000000001,15.361,1.1,0.316,0.105,0.105,3.0,20.333,0.667,0.714,5,5,2,4.0,304,1,Bronze,39,Cairo,4.25,3.0,Loyal Riders
R02700,0,3,0.0,1,1,4,5,370.38,19.49,19,24.32,15.598,1.147,0.105,0.263,0.368,9.0,204.556,0.333,0.2,5,2,3,3.33,122,0,Bronze,44,Cairo,3.45,0.0,At-Risk
R02701,0,1,0.0,1,2,5,8,303.37,17.85,17,19.340000000000003,15.404,1.047,0.529,0.353,0.353,11.0,25.364,0.364,0.333,5,3,2,3.33,381,0,Gold,47,Nairobi,3.55,3.0,Loyal Riders
R02702,0,30,0.0,0,0,2,4,422.99,20.14,21,0.0,15.42,1.224,0.238,0.286,0.333,4.0,31.0,0.0,0.0,1,1,4,2.0,523,0,Silver,35,Lagos,1.75,1.0,Dormant
R02703,0,50,0.0,0,0,2,3,298.97,16.61,18,0.0,14.392,1.111,0.389,0.389,0.278,4.0,52.0,0.0,0.0,1,1,2,1.33,174,0,Bronze,49,Cairo,1.25,1.0,Dormant
R02704,0,11,0.0,0,1,4,4,338.75,16.13,21,12.276,13.615,1.129,0.333,0.333,0.143,9.0,195.333,0.111,0.2,3,2,2,2.33,566,1,Bronze,33,Lagos,2.4,0.0,At-Risk
R02705,0,29,0.0,0,1,4,4,428.66,22.56,19,15.17,15.759,1.216,0.421,0.421,0.263,6.0,59.0,0.0,0.2,2,2,4,2.67,334,0,Bronze,33,Cairo,2.5,1.0,Dormant
R02706,0,6,0.0,1,1,3,4,458.22,18.33,25,14.84,15.051,1.152,0.64,0.28,0.2,3.0,186.333,1.0,0.25,4,2,4,3.33,659,0,Gold,19,Cairo,3.3,3.0,Loyal Riders
R02707,0,4,0.0,1,2,3,6,249.02,14.65,17,33.120000000000005,13.308,1.029,0.588,0.471,0.353,4.0,108.0,0.5,0.5,5,3,1,3.0,388,0,Platinum,48,Lagos,3.3,3.0,Loyal Riders
R02708,0,6,0.0,1,2,5,6,515.11,19.81,26,31.09,15.677,1.177,0.423,0.231,0.269,4.0,15.75,0.0,0.333,4,3,5,4.0,516,0,Bronze,32,Cairo,3.9,2.0,Champions
R02709,0,8,0.0,0,6,7,10,585.32,20.18,29,112.032,15.282,1.21,0.379,0.276,0.345,8.0,67.125,0.125,0.75,4,5,5,4.67,538,0,Bronze,18,Cairo,4.6,2.0,Champions
R02710,0,58,0.0,0,0,1,3,349.86,18.41,19,0.0,15.007,1.126,0.316,0.211,0.211,8.0,91.375,0.0,0.0,1,1,3,1.67,437,0,Silver,39,Cairo,1.5,1.0,Dormant
R02711,0,6,0.0,1,5,5,7,553.76,23.07,24,209.474,16.622,1.158,0.458,0.125,0.25,9.0,59.333,0.0,0.833,4,5,5,4.67,77,0,Bronze,41,Cairo,4.6,2.0,Champions
